\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
186,"""@MarkRoundtreeJr: LMFAOOOO I HATE BLACK PEOPLE https://t.co/RNvD2nLCDR"" This is why there's black people and niggers\",0,1,0.206770279
14650,"RT @BarryClerjuste: Basic bitch tweet shit like ""no one to talk to"" 3 times a day &#128514;\",1,1,0.206841362
3175,"@EaTMyTweetZz text me, we don't noisy hoes watching\",1,1,0.20693493
6682,@kincade00 nigga Madison playing some bitch ass white boys that's going to Harvard on law scholarship play crazy\,1,1,0.206946566
6462,@jonsweethearts how are you Argie?\,2,2,0.206956833
6145,@flyyImpact Yo follow me back nigguh\,1,1,0.206959699
1370,&#8220;@JestonaeLives: Burnt pussy lips - &#128514;&#128514;&#128514; https://t.co/1WhgfzBUkR&#8221; gal in the blue throwing it &#128527;\,1,1,0.207042374
1269,@user toi tas un sacré problème avec les rebeus laisse moi aimer tout style de mec nan et laisse soeur tranquille,1,1,0.20711544
10601,"I gassss on these niggas, I got gas for all these hoes\",1,1,0.207124764
17304,RT @Pointstacked: Follow this fag @ShinSnipes it's his birthday today\,1,1,0.207146
15121,RT @Coolie_GBE300: I hate when niggas be slobin all on the blunt like they eatin pussy &amp; have the nerve to try &amp; pass it. I'm good nigga I'&#8230;\,1,1,0.207180247
22314,These shoes are going to be a bitch to break in tomorrow\,1,1,0.20725764
22931,Wait. What? RT @KingHorseDick: Y&#8217;all ever put ur finger in the lil hole in the back of the pussy? just me? Cool.\,1,1,0.207281508
16716,"RT @MXLLXVV: ""@VivaLAJuicyy69: ----&gt; tragedy smh RT @MXLLXVV: Niggas don't know you but will throw dirt on your name for the pussy you h&#8230;\",0,1,0.207323234
23794,"You girls be 13 talking about ""I hate sleeping alone"" .. Well bitch you better buy a damn teddy bear.\",1,1,0.207353131
3782,@user @user @user celui ci indeterminé (complotiste antisioniste ou autres clowns) en… @url,1,1,0.207471812
24789,"no pillz jus weed kill dat pussy all night, damn right show u right\",1,1,0.207477322
1376,"&#8220;@JuniorMaye8: A lot of them are though. Attitudes be pure trash&#8221;\
\
#TeamWhiteGirls \
#SwirlTheWorld\",2,2,0.207486819
21486,Some niggah said sugapuss to me lastnight &#128569;&#128569;&#128569;\,1,1,0.207490704
23653,Yo @KayciMalynn I miss you. Ya cunt.\,1,1,0.20750066
3406,@user merci,2,2,0.207632242
1019,je trouve ca gauchiste de dire que le 17 novembre est un mouvement d'extreme droite cependant ne peut nier le f @url,1,1,0.207646576
545,@user c'est dans une vidéo apparemment c'est plus pour dire qu'il est spontané mais ça se voit que c'est un peu le mongol de la bande,0,1,0.207649716
5583,@_spenceyy @5SOS not scanger\,2,2,0.207704763
16823,RT @MidniteBoss: @fourzerotwo fix the fucking snipers you retarded piece of shit. Fucking overpowered as fuck. They aim down faster then ...\,1,1,0.20774222
22316,These side bitches winning son ...\,1,1,0.207764028
1423,@user ouais askip tu aurait sorti sale juif selon les dires de zeuby,2,2,0.207846111
17601,"RT @SatansTongue: You're not right for this job. \
\
What why?\
\
Well your r&#233;sum&#233; is just 'don't be a bitch dude' written on a napkin\
\
Don't b&#8230;\",1,1,0.207918678
15214,RT @DFkinLopes: Even at a young age these hoes ain't loyal http://t.co/OMWaEd2PcJ\,1,1,0.20800952
4404,@Nikki_Boo22 bitch you hella late I went yesterday lol\,1,1,0.208014372
23568,"Yall don't want a nigga unless other bitches want him.. \
\
But when you get him you get mad cuz those same bitches still want him.\
&#128533;?\",1,1,0.208030899
1030,@user @user fan de foot et attardé.. rien de surprenant ici,1,1,0.208098197
18267,"RT @TrxllLegend: One good girl is worth a thousand bitches\
\
&#128112; = &#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#128109;&#8230;\",1,1,0.208147711
15282,RT @DanaPerino: Was just handed this on my flight. Must be in good hands on this bird! http://t.co/7vJwDCdTxV\,2,2,0.208168993
11740,"I, I see some hoes in hurrrr\",1,1,0.208171215
17452,"RT @RealNiggaSherm: ""@1stBlocJeremiah: @RealNiggaSherm you home. Niggaz in that bitch was some hoes yaknow"" yazz I gotta do applewood n shit\",1,1,0.208191622
995,les 3 renois devant renne ils sont chaud,1,1,0.208200694
5177,@Travis_bechtel bitches ain't shit but hoes and tricks #thuglife\,1,1,0.208260816
15603,"RT @FriendlyAssh0le: First I charge my phone, then I text your bitch\",1,1,0.208266914
18939,RT @alec_tiano: @Vinnyrants Happy birthday fag boy\,1,1,0.208395444
6415,"@jdickerson @ScottPelley @bobschieffer all racist nTx trash w @NorahODonnell all hate to see this particular man in WH n not the ""Butler""\",0,1,0.208648672
23908,You should probably go clean your nasty pussy and not worry about wtf I'm doing.\,1,1,0.208658625
10183,How da fucc we gone believe that you out here selling bricks wit some Dirty ass kicks nicca u ain't sellin shit!\,1,1,0.208712764
5595,"@_tiffnasty yes. LOVE to make em masturbate to my voice, bitches love Southern accents\",1,1,0.208808283
11487,I'm a big bitch and 4 is the GOAT RT @SoAlmondie: I'm too lazy for 4.\,1,1,0.208814841
1265,@user si c'est vrai il faudrait que les féministe de rennes 1 ou 2 idc,1,1,0.208817685
17271,RT @Perspective_pic: Retweet if you see the bird. http://t.co/o7reXL0teu\,2,2,0.208840746
20148,"RT @moose_chocolate: As grandma used to say, ""stop being a whiny little bitch and eat the fucking gluten"".\",1,1,0.208891776
3738,@user remarque la photo elle peut donner un putain de scénario de film : 4 renois et leur beurette à chicha,2,2,0.208901754
1040,@user @user lol putain l’ attardé,1,1,0.208915386
12681,Let's Go LA #support my niccas no matter what\,1,1,0.209038155
13705,No I don't love these hoes and FUCK these niggas Fuckem\,1,1,0.209097131
18494,RT @WorIdstarrrr: These 5th grade hoes ain't loyal http://t.co/ew029ozXVG\,1,1,0.209107737
22451,This bitch keep looking is she choosing me or nah\,1,1,0.209145536
9574,Fucked up when a freak hoe tell you ya posed to be homeboy was pillow talking too .. #FukNiccas\,1,1,0.209154172
20969,"Rev. Charlie Rangel: What Unions Stand For Are &#8220;Spiritual Damn Things&#8221;&#8230; LIKE INFLATABLE RATS. \
\
 http://t.co/2nmrLDvIgB\",2,2,0.209161735
14070,"Other then the faggot shit, Macklemore actually a really good artist....better than alot of rappers\",1,1,0.209184095
14168,Photo: Morning bitches http://t.co/4P3mK58gc4\,1,1,0.209209023
17574,RT @SadoMisogynist: I hate these Mo'ne Davis commercials. Bitch is gonna end up either a dyke or a loser like every other female.\,1,1,0.209213575
8778,"Crank up a little hank, sit on the hood and drink, I'm about to get my redneck on\",1,1,0.209213639
19587,RT @iDntWearCondoms: Stop wasting texts on bitches who ain't tryna fuck u\,1,1,0.209218043
14323,"RT @07Cannon: ""Fuck you mean Macklemore trash nigger?"" http://t.co/NXPjPrhsbu\",1,1,0.209240443
17097,RT @Now_Thats_Fresh: Hoes love exposing other hoes on twitter\,1,1,0.209308439
4104,@MIKEB_IN_THE_D free world bitch\,1,1,0.209322935
19253,RT @damnlifepics: just a little closer bitch http://t.co/QWUFY11CrQ\,1,1,0.209338446
15591,RT @FreeLaddin: This is what happens when niggas gas up ugly bitches http://t.co/dfKYmADk3b\,1,1,0.20934228
1936,&#8220;@skinnysowhat: @PAPER_CHAYSIN you won't have to herd for hoes no more lol&#8221; lmao I hope not this shit SCHRESSFUL\,1,1,0.209387977
2764,les rebeus qui se sappent comme ça c'est quoi au juste votre projet parce que je pige vraiment pas.... @url,1,1,0.20945526
19181,RT @churchofbasebal: And people say baseball is boring? #redskins\,2,2,0.209457068
15298,RT @Dasianah_: The most ghetto bitches be pregnant a/f smh poor kids! &#128531;\,1,1,0.209464029
7205,@septemberTHA15 @CallMeRenee_ Wussup bitch\,1,1,0.209474797
21905,That's Ya BM tho RT @Tyga: That ain't my hoe.\,1,1,0.209507252
2782,intello mongol pouilleux crasseux lesbienne les insultes des ados etc....,1,1,0.20961745
8347,Bobby bitch\,1,1,0.209628111
3287,@Fru_Iam I seen sum of it but I'm tryin see lox n mook\,2,2,0.209630358
22037,"The last at-bat at Yankee Stadium. Thanks for making it a good one, Captain. #FarewellCaptain. http://t.co/UVJgbCpcbU\",2,2,0.209642201
11268,"I told her too. I said ""bri don't get in tweef with anyone because you're trash at it"" and then she goes and tweefs with like 6 freshman\",2,2,0.20967038
14090,Panda Express is so trash but I wanted Chinese and didn't feel like gettin out the car\,2,2,0.209692128
15574,RT @FoodPornsx: Oreo ice cream. ~ http://t.co/thrkAobdVj\,2,2,0.209731537
9301,Fake ass people. That's why I don't have no respect for em. Frontin ass bitches too\,1,1,0.209748149
3095,@DevilGrimz ironic that he's a trashcan because he holds trash everytime you two cuddle! Burn.\,2,2,0.209803933
14693,"RT @BenjaminNorton: Remember the ""yellow badge"" Nazis used? \
Israel is making Muslim women carry a yellow badge order to pray in Al-Aqsa.\
h&#8230;\",0,1,0.209817595
25137,"u sent nudes when ina relationship or nah? ""@JazmineJanay_: Her pussy bleeding or nah? ""@GraePharoah: -_- http://t.co/W9ZPJfk93r""\",1,1,0.209923188
9294,Facebook is for the birds...I'm over it\,2,2,0.210000547
1816,&#8220;@iDisrespectHoez: RT @JonRaff: Hate when a chick say go deeper when u already dishin out all u got #hoes&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;\,1,1,0.210053084
9989,"He doesnt like you, ya stupid bitch. He likes ur vag. Idiot haha. #goingtogethurtagain\",1,1,0.210128835
8594,"Can't tell me shit, cuz ion care bitch.\",1,1,0.210142812
709,"#DerekJeter as a lifelong #Yankees man, I will miss you. #FirstBallot\
#Unanimous\",2,2,0.21023205
2560,"@AveryCash @DallyJackson @Coal_Daddy @THaRock10 @YouTube ""I could have died"".. ""I called my mom a bitch"" lmao\",1,1,0.21025833
14219,Pop that pussy\,1,1,0.2102715
5214,@Tylar____ @xxJaiLynn Tylar shut up bitch . I usta make you these\,1,1,0.210310451
8927,Deez fat hoes kill me. I ain't seen this much crack since they locked meech up.lmfao\,1,1,0.210324761
24844,or my cup filled &#8220;@BossmobbE: Love a bitch that know to keep me one rolled&#8221;\,1,1,0.2104819
1275,&#8220;@FabianMleal: I'm fucking tired. Ending the night with some rips&#127809;&#128293;&#8221; so much for hitting me up bitch\,1,1,0.210492094
18235,RT @TrapicalGod: These hoes really ain't loyal &#128514;&#128591; http://t.co/6u2kbYkQ2n\,1,1,0.21060147
1506,@user plus les #ours seront nombreux moins les #migrants oseront traverser les #pyrénées,1,1,0.210661075
745,#KanyeShrug lol &#8220;@ShainaRakia: Thots be like &#128073; RT @SMCo71: @ShainaRakia only great thing these bitches can offer &#128514;&#128514;&#128514;&#8221;\,1,1,0.210731107
8597,Can't trust these hoes... And when I say hoes I mean dudes to\,1,1,0.21075233
17761,RT @Solyybee_: Lmfao RT&#8220;@macktology101: Alco(ho)l&#8221;\,2,2,0.21076212
266,ben alors les arabes ne donnent pas de sous à l'unrwa mais le reste du monde oui? Ça donne pas de sous ça récupèr… @url,1,1,0.210770224
20529,"RT @sweetromance: @1visionamd @Redeemed1952 @AZWS Once again, birds of a feather....\",2,2,0.210789433
21980,"The beautiful Fairy Pools near Glenbrittle on the Isle of Skye, Scotland http://t.co/cyi6xSvn97\",2,2,0.210836763
7991,Annnnd you're a dyke. &#9995;\,1,1,0.210870385
23634,Yeen no real nicca if yeen got no porn sites n your internet history\,1,1,0.210874009
22793,Tyler's my bitch. Sorry but I own you.\,1,1,0.210885827
20950,Reaper drones pinpoint Jihadi John http://t.co/IBScZeLxXe via @MailOnline\,2,2,0.210901718
16770,RT @MattHasTheMusic: @SelfPaidYayo @OGMaco if u ain't making music for me to sip Henny to u a bitch so Maco winnin if he from a island no f&#8230;\,1,1,0.210976095
453,l’ouganda « envisage » d’accueillir des migrants africains en situation irrégulière en israël -… @url,2,2,0.211036098
9546,Fuck this bitch idc #TGIF\,1,1,0.211044785
10654,I got no patience for hoes actin lame ima stop fuckin wit yo ass quick asl\,1,1,0.211065649
246,kevin il se bat avec tous les rebeus avec une moustache pr mieux froisser berka #verité,0,1,0.211076579
25044,these bitches act local and think global.....\,1,1,0.211088963
106,candidate démocrate en iowa interview sur les menaces contre l’avortement en oregon États qui ont commencé à vote… @url,1,1,0.211170763
563,"""Slow the fuck down, bitch, I know where you live!""\
\
Classy young lady.\",1,1,0.211187449
19030,RT @bakedalaska: bitch took flight &#128557; http://t.co/WxgTxA7SYA\,1,1,0.21122549
8640,Chance is trash\,2,2,0.211275241
8992,Dis nicca lame\,2,2,0.21131007
11603,I'm known around Tampa as the ugly kid with no hoes\,1,1,0.211337704
6156,@freshalina I call those my ghetto nunchucks...the reason I went 2 jail as well :(\,1,1,0.211373641
24464,hurt ass how ah whole nigga hate on a bitch ???? tf\,1,1,0.211401024
4328,@MyButtSweats ay nigguh so when ya coming back\,1,1,0.21143165
9832,"Grats to Haye, still a bitch though\",1,1,0.211437382
15631,"RT @FumingTurnip: @PatVPeters O didn't know?!? Sure, he's a little bitch. Valerie Jarrett on the other hand, you betcha. That guy knows eve&#8230;\",1,1,0.211598635
3285,@user j’aimerais que l’on s’attarde sur ta tête qui est juste sublime,2,2,0.211674753
13716,No matter how hard you try to be rude mf`s they keep talking to you. like bitch do I know you\,1,1,0.211688582
1321,ce mongolien de verratti il 43 ans il toujours pas progressé dans sa tête. toujours un débile,1,1,0.211743681
13718,No more hoes n oz\,1,1,0.211770759
350,"""@jacaxeltlu: Eventually every bitch turns into that hoe."" # Truuu\",1,1,0.211885806
1428,"&#8220;@MaRAtheeMODEL: Hoe fax = type yo bitch number in google to see if it pops up on back pagE\
\
thank @HeartOfAHustlah&#8221; &#128514;&#128557;&#128514;&#128557;\",1,1,0.211994494
9828,Graham crackers and hazelnut coffee are my fave &#128152;&#9786;&#65039;\,2,2,0.212076873
2308,5:40 A.M. and still awake! YAY!!! Time to chug coffee and red bull for the foreseeable future and hopefully not pass out behind the wheel!!!\,2,2,0.212144062
12482,Just trynna have a bad bitch come thru &#128564;\,1,1,0.212221852
569,"""That girl is plain looking borderline ugly &amp; chunky"". Hey at least she's got a nice smile &amp; a great personality.\",1,1,0.212236999
22728,Trap drugs be getting all kinds of bitches lmao\,1,1,0.212253023
22508,This game on some shit!! Haha playing that hoe high had me and my nigggs trippen haha\,1,1,0.212284182
12307,"Its funny how bitches nag me, they jus mad they cant have me\",1,1,0.212377382
4627,@Ray_dec15 haha yeah they do say im a little bitch\,1,1,0.212426075
3957,@KodyMark1 go Yankees\,2,2,0.212446355
3553,@ISpeakESPINAL i love seing new ones cause i save them and then youse them bitches lmfao\,1,1,0.212449253
19974,RT @lilduval: A good woman comes around every 3 bitches. A good man comes around.......well u get the point\,1,1,0.21247582
9538,Fuck the cowboys the giants the redskins #EaglesNation #BleedGreen\,1,1,0.212483865
12882,Log off nigger RT @PoloKingBC: #relationshipgoals http://t.co/Ge9koImYGj\,2,2,0.212518405
13122,Me and my bitch song #IfIHadMe1 http://t.co/Qlt02eLfAf\,1,1,0.212728592
18489,RT @Woody_AFC: @MANIAC3X @_WhitePonyJr_ lmaoooo what a bunch of fags\,0,1,0.212750488
453,"""Fresh nigga so you kno I need a clean bitch... Who kno I'm working cuz I wanna see my team rich."" http://t.co/Cgx3HNAK9A\",1,1,0.212790902
22785,Two foreign hoes Iont like the basic\,1,1,0.21279532
