\outl0\strokewidth0 \strokec2 ,tweet,class,class2,rand
1646,"&#8220;@WowItsDylan: Fuck a ""bad bitch"" id rather have a good girl who's a freak just for me 10/10 times &#128525;&#128525;&#8221;\",1,1,0.048585868
23930,You want a smart educated dumb bitch you can date. #Lol #drunktalk\,1,1,0.048658768
372,"""@molssyo: Lifes a bitch, and then you die \
Thats why we get high, cause you neva know when you're gonna go"" my sister is perfect (:\",1,1,0.048664328
5424,@ZigzagsxKush Katy and clear lake hoes\,1,1,0.048711686
5716,@austin_farrar your a fucking queer faggot bitch\,0,1,0.048719999
12451,Just need a bad bitch thats gone always hold me down\,1,1,0.048720125
25254,yeah these valley faggots can go fuck themselves\,1,1,0.048724625
11431,I&#8217;m logging out RT @Shakez843: ah man RT @OfficiallyIce: The bartenders be sellin pussy too? I thought only the strippers sold pussy.\,1,1,0.048753348
9361,Fines hoes only &#128527;&#128076;\,1,1,0.04877016
22620,This that bitch nigga shit they invented it I just created the term\,1,1,0.048784172
16347,RT @KelsieBelsi: @Vntxnius lmao it will have a slope of -2x+1\,2,2,0.048899272
14644,RT @BananaSunshinee: People love to try to confront you... Yes bitch. I said it. Now what?&#128524;\,1,1,0.049058125
19731,RT @ivanrabago_: @Woody_AFC fucking faggot\,1,1,0.049083575
23634,Yeen no real nicca if yeen got no porn sites n your internet history\,1,1,0.049083663
10835,I hope out making they moneyy..lol RT @Broski5519: Aye... whr da hoes at..????\,1,1,0.04915685
21524,Someone shut this beaner up please.\,0,1,0.049275478
3167,@DylanKwinnn should be going to free birds anyways\,2,2,0.049290626
11449,"I'll be a bitch if I have to. I don't like to be, but f*ck with me and it'll happen.\",1,1,0.049357355
11188,I still think snap chat for faggots and High Schoolers\,0,1,0.049370782
2043,&amp;&amp; some of you hoes too... http://t.co/yJPSMAS4k2\,1,1,0.04944348
20591,"RT @thecoreyholcomb: Every man can't have a bad bitch. But in this country if you got 100$ cash &amp; r willing to go where poverty roams, you &#8230;\",1,1,0.04947234
4853,"@SlothNG i can guarantee a few things: you're white. you've never been anywhere NEAR a real ghetto. you, or a relative is a pig. 100%\",0,1,0.049493169
19296,RT @dessib_93: Lmao a hoe's favorite season is Cuffing Season! U aint know? &#128557;&#128586;&#128557; RT @Im_Yung_Jay: Summer hoes turning into winter wifeys! &#128528;\,1,1,0.049499706
18816,RT @__brookenicole: How many bitches have actually gone to the club in a mini skirt &amp; j's on? #questionoftheday\,1,1,0.049501527
23531,Y'all sleep on Shy Glizzy &#128564; Young Jefe&#128520;\,2,2,0.049600764
4806,@SeauxCocoa you getting new pussy and not sharing??\,1,1,0.049680334
7974,And the Jew @Deuterostomes favorited my tweet though. Lol. Don't have anymore time for this trash.\,0,1,0.04977363
9481,Fuck Ya feelings ain't no sorries bitch\,1,1,0.049780278
2964,@Coosie11 bitch my phones gonna die in serious I got hot pockets\,1,1,0.049794029
24288,errybody in dis bitch getting tips (whispers) errybody in dis bitch getting tipsy\,1,1,0.049833049
18833,RT @_allaboutAshley: When will you guys leave that childish pussy alone? Get that sophisticated pussy.\,1,1,0.049838122
9237,Every slant in #LosAngeles should be deported. Those scum have no right to be here. Chinatown should be bulldozed.\,0,1,0.049923167
18301,RT @Tylar____: @1stBlocJeremiah lol why you tryna be raw doe bitch\,1,1,0.050013818
2371,@21Cvasquez little bitch your ass is getting tased when I get home\,1,1,0.05005924
21773,Tell these hoes I love them just to fuck em\,1,1,0.050107923
3725,@JawShoeeAhhh shut up bitch\,1,1,0.050138496
21659,Stupid bitch should have stayed home &#128545;&#128530;\,1,1,0.050190524
23520,Y'all hoes nasty letting any body hit an eat y'all out smh\,1,1,0.050197064
14128,People hate on da rig life but I love my baby more then a pussy ass nigguh\,1,1,0.050220042
24248,did this bitch @ViVaLa_Ari really awake me from my slumber to help pick out her avatar tho\,1,1,0.050287694
19192,RT @cocaLove_: bitch be working and keep singing like she ain't never bust a move &#128539;\,1,1,0.050289837
24277,"dope in the bag, pretty bitch on the side\
I sell dope in the back,if you tryna get high #ty\",1,1,0.050393066
15422,RT @DrummerKid0328: Them shits was dry as a bitch! Had to ask for water and shit &#128514;&#128514;&#128514;\,1,1,0.05041321
3134,@DopeKorean lmfao putting on for twitter i see fat bitch\,1,1,0.050476808
7383,@tinyboatclub you just started a whole other situation you dumb asa cunt\,1,1,0.050484805
13013,Mad that it's a pussy gym and full of fuck people\,1,1,0.050549224
5765,@betysweetcocker that's white woman pussy\,1,1,0.050552272
6728,@ladysofchoice r u that ugly that ur avi is a bitch\,1,1,0.050557195
18454,"RT @WhatTheFFacts: There is a company which sells menstrual pads for pet dogs called ""bitch diapers"".\",1,1,0.050593583
3124,@DoeMostDope @mattrbennett209 @JohnnieGoings ha booner has that twitter @boone_boone5356 ha\,2,2,0.050803981
15855,RT @HipHopIsDeaddd: Cowboys trash again.The NFL is bike to normal\,2,2,0.050857431
19346,"RT @druggedvibes: Top 5 Thot Tattoos :\
\
1) dream catchers \
\
2) bird feathers \
\
3) inspirational quotes that they dont live by \
\
4) animal p&#8230;\",2,2,0.050922911
1907,&#8220;@nypost: If you used the ObamaCare website you should definitely change your password http://t.co/VEd4Yyztok&#8221; hahahahahah that's sad #boon\,2,2,0.050924974
13423,"My nig ""@im_me_mi: ""@oneshadowlove: yes black people live in Wisconsin lmao @80sbaby4life""shock da shit out me too #learnsomethingeveryday""\",1,1,0.051002899
22557,This knicks game is so retarded right now smh\,1,1,0.05108117
20862,"RT @yous_a_cutie98: If you know he has a girlfriend don't be that little bitch, respect it and move on.\",1,1,0.051229777
7028,@piersmorgan his hillbilly ass would shoot ya piers put ya right next to the buck hangin on his redneck ass wall\,1,1,0.051248178
6096,"@emmyhighr0ller @Cyberobama \
you sound like a real cunt\",1,1,0.05127472
15525,RT @FashionIsKEI: Don't no real bitch want no soft nigga..\,1,1,0.051300468
5841,"@caitnicole3 I'm not sure, I'm a broke nig &#128542;\",1,1,0.051362917
4119,@M_Carbonaro Nice pussy.\,1,1,0.051454676
5206,@Twan_Bradley22 @RoniqueRaw32 that was no accident lmfao these hoes trynna be lowkey slick...\,1,1,0.051555139
7046,"@popularcritic1 @discordianslip @fredrogers75 And you thought a camera would steal your soul. Shut the fuck up, you stupid twat.\",1,1,0.051573503
20828,RT @xochinadoll: You hoes are lost.\,1,1,0.051603911
21991,"The bitch official though, dick harder than a missile yo\",1,1,0.051615265
16964,"RT @NDFootball: Winston connects with Greene on the slant across the middle for the score. Ball game is tied, 17-17.\",2,2,0.051786847
4712,"@RottenStench\
Dat was Charlie\",2,2,0.051813025
24230,"damn I have nothing to tweet,nothing to complain or bitch about\
): lol\",1,1,0.051848372
5202,@TryHardAlby it is bitch\,1,1,0.051851638
5072,"@TheJadedNYer yesterday twitter was telling them same dudes that 30+ pussy was the best, so have faith!\",1,1,0.051920888
16988,"RT @NateKlempa: @ROOTSPORTSPIT must not realize how much #WVU games mean to all of us ""hillbillies"". The @Pirates play 162 games a year. Sh&#8230;\",2,2,0.051957456
17706,"RT @ShxtWesleySays: ""Let me put my kids up in ya mouth bitch. I'ma turn this shit into a foster home.""\",1,1,0.051969886
8584,Can't stand a sob ass bitch\,1,1,0.052031492
10956,I like taking niggas hoes but I stop doing that &#9995;\,0,1,0.052058133
6268,@heyyayled dgaf hoe\,1,1,0.052058971
20732,"RT @vickyBeanMr: Girls ""go talk to your other hoes"" game too strong\",1,1,0.052106637
24607,"it's been ten mins, bitch I gave you a 2 min assignment lmfaooooo\",1,1,0.052246405
24233,damn they gonna leave beth here long term. trash\,1,1,0.052308718
21069,Saw three GROWN men on a motorcycle &amp; that bitch was barely moving lmao what the hell\,1,1,0.052318257
20012,RT @lordflaconegro: Ion even ask lightskin bitches for nudes nomo fuck y'all &#128529;\,1,1,0.05246343
7568,@yoIorosa -the base) and would mean it would hurt like a bitch to have one broken off.\,1,1,0.052487403
1236,"&#8220;@DShmee: Tom Brady slowly becoming washed?&#128064;&#8221;\
\
Nah.. His weapons just trash\",2,2,0.052545704
13017,Madea and this old hillbilly are hilarious together.\,2,2,0.052563351
812,#Virginia is full of white trash.\,0,1,0.05259694
20233,"RT @ohmyev: it's crazy. if a female cheats, it's so wrong. she's every type of hoe there is but if a guy cheats, there's all these justific&#8230;\",2,2,0.052631231
10959,"I like to mock Apple, but I'm legitimately interested to see what their wearable looks like.\",2,2,0.052693429
24438,hope this bitch is prepared for the aftermath of what she did\,1,1,0.052761214
11937,"If you got a good girl don't turn her into a ""bad bitch"".\",1,1,0.052799994
7169,@sassyharryballs ugly white bitch\,0,1,0.052872362
11123,"I really wanna have a talk about life with the ""fuck her right in the pussy"" dude while smokin a blunt before I die\",1,1,0.052898527
7022,@pharary04 you don't know me but I got a whole video of you sucking the life out of my pussy &#128527;&#128564;bye stranger &#128536;\,1,1,0.052903341
17936,"RT @TRU_Realigion_: Let a bitch try me try me, Ima swing her to the whole mf family &#128080;&#128514;\",1,1,0.052916294
8256,Biker gang looking ass bitches with titty tats. Foh sons of anarchy.\,1,1,0.053050451
24984,stupid loose pussyed bitch\,0,1,0.053086053
12962,Look bitch .. Go and suck a dick I'm a real street nicca I ain't wit Dat sucka shit!!\,1,1,0.053113901
8043,As long as you gon feed me pussy when I get the munchies &#128586;\,1,1,0.053115061
17456,RT @RealScoZayy_NNF: Just barrass Meez ctfu um zoned out wit my fro out while um hitin hoes from da back #comebacktoreality\,1,1,0.053118153
15032,RT @ChiefOpe: #BadCombinations An Ugly bitch who's loud af\,1,1,0.053168117
4025,@Levi_Page I don't bend that way queer. Thanks for the offer it's flattering.\,0,1,0.053192848
11351,"I was working hard as a bitch today, i deserve a reward.\",1,1,0.053196661
23596,Yea I see ya hoe\,1,1,0.053257419
9637,Gary's girl was a tranny. RT @Em_99car: I wonder what would have become of @rickspringfield if he'd written 'Gary's Girl'.\,2,2,0.053296635
21880,That one drunk white bitch that always instigate problems involving at least one.black dude then crys afterwards when someone gets hurt\,1,1,0.053311394
13934,"Omg Dot ""I'm sure that's not all you give away for free"" bitch!! &#128128;\",1,1,0.053328991
8866,"Damn lol &#8220;@Pearls_N_Kisses: Take a picture, it last longer than staring like a weird ass bitch.&#8221;\",1,1,0.053428991
11818,If a chick wants me to eat her pussy then leave I'll accept gladly. Lol\,1,1,0.053437666
3912,@Kenny__Wright @Kush_Boy420 @yoPapi_chulo do it i fucking dare you faggot\,1,1,0.053490731
1830,&#8220;@inHERribs: is it too early to put your face in some pussy?&#8221; Bul never to early for breakfast\,1,1,0.053533061
14432,"RT @ATLienZ404: ""Why did you give birth to me you bitch"" http://t.co/nMoXKm4pwX\",1,1,0.053545794
10315,"I be jamming Skid Row,Kix,Cinderella,Damn Yankees,Bon Jovi,Def Leppard,Whitesnake,Extreme,Vinnie Vincent Invasion,Ratt,Scorpions etc\",2,2,0.053574675
9530,Fuck that nigga's shit up! Olivia's pussy got Fitz going batshit!!!\,0,1,0.053624671
5174,@TooEffinCool lol I feel like a punk bitch sittin in here with all the lights on! &#128514;\,1,1,0.053637023
14812,"RT @BraveConWarrior: GRAPHIC ~&gt; 150 Christians MASSACRED By Jihadi Muslims While They Slept! Including Pastor, His Wife &amp; Kids http://t.co/&#8230;\",2,2,0.053736963
55,"""&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;&#128514;@DaHomieFuzz: Gay niggas couldn't wait to act like bitches tonight""\",1,1,0.053846077
90,"""@CB_Baby24: @white_thunduh alsarabsss"" hes a beaner smh you can tell hes a mexican\",0,1,0.053949248
5599,@_turtle_gang lets fuck hawt bitches at Foam and Glow?&#128527;\,1,1,0.053970724
21509,"Somebody couldve been like ""aye man you dropped your money"" but nooooooo fucking broke faggots selfish bastards i hate yall\",0,1,0.053983638
18074,RT @TheHolyKuran: When you drop all your hoes for your girl and she say she dont want a relationship http://t.co/GuZXabJiXj\,1,1,0.054019476
16431,RT @Kittykins_x: Tacos over hoes.\,1,1,0.054020712
4159,"@MarketWiseNick In many areas has that look, but need to see bean count-said it before, beans are a bitch-tend to do what you don't expect\",1,1,0.054116145
17856,RT @StormyDaniels: I know another chick I will NEVER shoot again. Filing this one under: heartless cunt\,1,1,0.054216296
11021,I luh to lick the middle like an Oreo\,2,2,0.054232914
1816,&#8220;@iDisrespectHoez: RT @JonRaff: Hate when a chick say go deeper when u already dishin out all u got #hoes&#8221; &#128514;&#128514;&#128514;&#128514;&#128514;\,1,1,0.054305769
3664,@JStac825 @ThatAngryNigga at least after nearly two decades of complete trash they put out ATYSYC to redeem themselves.\,1,1,0.054315911
3750,@JerGucci my luck the bitch gonna drug me an I won't even kno what happened lmao\,1,1,0.054350808
4569,@Princesslexii16 Fucking coon\,0,1,0.054359319
6825,@marshabitch don't start lil bitch\,1,1,0.054467252
4835,@Shmalec13 chad reeds a fag he's a 5th kinda guy\,1,1,0.054511882
10912,"I know shit about everybody , I just don't care enough to speak on it but I suggest you bitches watch it forreal .\",1,1,0.054518351
3366,"@Godsmack_Music @iTunesMusic @iTunes That band is white trash, and only white trash would buy that album.\",0,1,0.054527574
14245,Pretty bitches with even prettier titties &#9786;&#65039;\,1,1,0.054531123
15203,RT @DA_POLO_KING: @VikkiNoSecrets hoes have no life\,1,1,0.054656754
1535,&#8220;@SAVINGNOHOES: When she ask how imma eat her pussy https://t.co/6wVjrC3m1Q&#8221;&#128128;\,1,1,0.054681942
18277,RT @TweetLikeAGirI: when other girls wear beanies they look cute &amp; stylish but when i wear them i look like a member of a drug cartel who s&#8230;\,2,2,0.054748641
8878,"Damn, birds stay shitting on my car..\",1,1,0.054786907
23220,When this test is over today I'm making a pan of brownies. I'm going to lay in bed all day &amp; eat them until my heart is content. &#128524;\,2,2,0.054796094
21555,"Soon @fuckeveryword will be to ""Fuck Backtrack"" and I can't wait because fuck those faggots.\",0,1,0.054875592
16935,RT @MurderSHE_smoke: &#128514;&#128514;&#128514;&#128514; RT &#8220;@c4leigh: How ghetto girls pronounce there names... I could cry right now oh my god https://t.co/ZycuodIWKz&#8221;\,1,1,0.054893514
11274,"I took 2 ""Rebel vs. Yankee"" tests (40 questions, accents, word usage) and scored a total % of 47.5% Rebel vs. 52.5% Yankee in southern Pa.\",2,2,0.054900277
14027,Only tweet me if that pussy got superpowers\,1,1,0.054929156
19491,RT @greyyygoose: @marsvalo @Cheesus85 shut up bitch lol\,1,1,0.054947379
3271,"@FrancoisKilljoy bitch stop hatin cause they ain't make em in toddler size. You should be happy, they make em in GS now\",1,1,0.055010955
23569,Yall hoes got nothing better to do than to gossip and play telephone.\,1,1,0.055154059
7018,@peteyhoti that funky monkey\,2,2,0.055254699
24904,same hoe that said i couldnt get it tryna kick it\,1,1,0.055373294
19227,"RT @crystalcheyenne: @WhiteboiColeman thought you were sleeping, bitch &#191;\",1,1,0.055520469
22386,"This Isn't Murica, Charlie Brown. #rejectedpeanutsspecials\",2,2,0.055531328
